high_freq,low_freq,predict,label
-0.036929706,0.592255354,0.555325648,0.57
-0.055082194,0.590908527,0.535826334,0.57
-0.063782171,0.592017174,0.528235003,0.58
-0.073053275,0.594546378,0.521493103,0.57
-0.072909048,0.595567286,0.522658238,0.57
9.62E-05,0.632274449,0.632370652,0.56
0.005410011,0.631485224,0.636895235,0.56
0.000148274,0.630310774,0.630459047,0.58
0.014279259,0.631811202,0.646090461,0.58
0.017771236,0.636101127,0.653872362,0.59
0.03059756,0.640399218,0.670996778,0.59
0.032751954,0.642677724,0.675429678,0.6
0.034237643,0.647728384,0.681966027,0.59
0.045075522,0.647823751,0.692899273,0.59
0.035290902,0.649435818,0.684726721,0.62
0.021917633,0.569943428,0.591861061,0.65
0.012318583,0.586848974,0.599167558,0.65
0.012526108,0.601436675,0.613962782,0.64
0.032573335,0.607301474,0.639874808,0.62
0.032486627,0.605524182,0.638010809,0.62
0.04228616,0.604124188,0.646410348,0.64
0.041986062,0.607507408,0.64949347,0.64
0.05159146,0.61172837,0.66331983,0.64
0.041103759,0.615956306,0.657060066,0.62
0.040523924,0.612074435,0.652598359,0.64
0.01472458,0.654369056,0.669093636,0.64
0.041722903,0.652761519,0.694484422,0.64
0.039101703,0.654004753,0.693106456,0.64
0.02685528,0.653318882,0.680174162,0.66
0.004977932,0.658410132,0.663388064,0.65
0.00346396,0.661099911,0.66456387,0.67
0.022307662,0.667911291,0.690218953,0.66
0.021503338,0.669665158,0.691168496,0.66
0.021045288,0.672267795,0.693313083,0.68
0.000927812,0.676860094,0.677787906,0.69
-0.034447801,0.653221548,0.618773747,0.71
-0.037455411,0.66364646,0.626191049,0.71
-0.039999355,0.671683729,0.631684374,0.68
-0.042090802,0.672857642,0.63076684,0.68
-0.023740923,0.669188976,0.645448053,0.66
-0.034960887,0.663927615,0.628966728,0.65
-0.015761864,0.661673546,0.645911682,0.65
-0.026155023,0.657529652,0.631374629,0.64
-0.026151534,0.654675901,0.628524366,0.63
-0.005762568,0.650443554,0.644680986,0.6
-0.016915472,0.59580332,0.578887848,0.61
0.001757523,0.585512459,0.587269983,0.6
0.000694911,0.573354244,0.574049155,0.61
-0.030108753,0.568913758,0.538805004,0.59
-0.030658914,0.559981763,0.52932285,0.58
-0.050961014,0.551624,0.500662987,0.55
-0.061020497,0.539928675,0.478908177,0.54
-0.060842809,0.527619004,0.466776195,0.53
-0.070433392,0.515274465,0.444841073,0.52
-0.079797691,0.504604995,0.424807304,0.52
-0.088171854,0.585515618,0.497343764,0.52
-0.079517738,0.578250706,0.498732968,0.51
-0.090765961,0.571101367,0.480335406,0.51
-0.081914427,0.560225785,0.478311358,0.51
-0.102961036,0.55129534,0.448334304,0.51
-0.113903692,0.542450905,0.428547213,0.52
-0.144740296,0.539931715,0.395191419,0.54
-0.15546875,0.543593407,0.388124656,0.55
-0.166086958,0.551126301,0.385039344,0.54
-0.17659282,0.555204928,0.378612108,0.52
-0.060738467,0.547648132,0.486909664,0.52
-0.057338622,0.544082999,0.486744378,0.5
-0.064309237,0.539639115,0.475329878,0.5
-0.061667734,0.537480056,0.475812322,0.47
-0.059407198,0.532511473,0.473104274,0.49
-0.057515811,0.530909598,0.473393787,0.47
-0.045981752,0.526105642,0.48012389,0.49
-0.024793203,0.525073707,0.500280504,0.5
-0.013938343,0.520780087,0.506841743,0.51
-0.023405354,0.520839155,0.497433801,0.53
0.001819133,0.54556638,0.547385513,0.52
0.001920097,0.548551083,0.55047118,0.53
-0.017962015,0.553632855,0.53567084,0.54
-0.017835806,0.559490502,0.541654696,0.55
-0.047709874,0.568811297,0.521101423,0.58
-0.027592821,0.584085047,0.556492227,0.59
-0.047493246,0.59827143,0.550778184,0.59
-0.02741975,0.609908164,0.582488414,0.58
-0.017380933,0.61366713,0.596286197,0.59
-0.007385397,0.617950141,0.610564745,0.61
0.028410444,0.679067075,0.707477519,0.59
0.019239263,0.684467137,0.703706399,0.6
0.030007851,0.687168121,0.717175972,0.59
0.040713514,0.683977067,0.724690581,0.58
0.051353557,0.687153399,0.738506956,0.57
0.081925287,0.678117216,0.760042502,0.57
0.092426007,0.675850391,0.768276398,0.56
0.092853024,0.672379076,0.7652321,0.58
0.083203643,0.672974944,0.756178587,0.57
0.093475169,0.678154945,0.771630114,0.57
0.055676002,0.508496523,0.564172525,0.57
0.033444159,0.505646586,0.539090746,0.57
0.041488608,0.502525508,0.544014117,0.58
0.029801629,0.501457334,0.531258962,0.57
0.0183755,0.500669897,0.519045397,0.59
0.007202503,0.507009029,0.514211532,0.59
0.006274915,0.510902226,0.517177141,0.58
-0.004414983,0.512075186,0.507660203,0.57
0.015125089,0.508069813,0.523194902,0.57
0.004887409,0.506665587,0.511552997,0.55
-0.005010878,0.580852985,0.575842108,0.56
-0.003428239,0.578787267,0.575359028,0.56
-0.001998722,0.582123101,0.580124379,0.55
0.009165145,0.579986632,0.589151777,0.53
-3.42E-05,0.574717283,0.574683088,0.54
0.020390426,0.567609787,0.588000213,0.52
0.020544538,0.562945843,0.583490381,0.53
0.010574686,0.55957377,0.570148455,0.53
0.000631455,0.557353318,0.557984773,0.52
0.00083418,0.554298997,0.555133177,0.52
-0.016575958,0.579526722,0.562950764,0.52
-0.005726527,0.57530874,0.569582214,0.53
-0.005022839,0.568393767,0.563370928,0.53
-0.014455483,0.565066338,0.550610855,0.55
-0.034009416,0.574035823,0.540026408,0.56
-0.023659999,0.583332121,0.559672122,0.55
-0.043380411,0.575756848,0.532376437,0.55
-0.033145229,0.58415997,0.551014741,0.53
-0.032937014,0.582666576,0.549729562,0.51
-0.042750589,0.572634399,0.52988381,0.51
-0.005983536,0.518467844,0.512484307,0.5
-0.003805059,0.512235641,0.508430582,0.49
0.008185605,0.508239925,0.51642553,0.49
0.009972588,0.493929833,0.503902421,0.5
0.031539307,0.504379809,0.535919115,0.49
0.042868856,0.49809137,0.540960225,0.47
0.033945823,0.486082405,0.520028228,0.48
0.034755207,0.478136361,0.512891568,0.48
0.015282008,0.469996274,0.485278281,0.49
-0.004483842,0.473366857,0.468883015,0.49
-0.069227883,0.476945519,0.407717637,0.47
-0.083303115,0.47347942,0.390176305,0.47
-0.097191552,0.471573442,0.37438189,0.45
-0.100827108,0.465138286,0.364311179,0.45
-0.094143695,0.459466338,0.365322643,0.46
-0.107075226,0.457037538,0.349962312,0.43
-0.129557135,0.452473164,0.322916028,0.42
-0.121532873,0.447545826,0.326012953,0.44
-0.122959115,0.44400984,0.321050725,0.42
-0.113819427,0.437292993,0.323473566,0.41
0.016202537,0.419319272,0.435521809,0.43
-0.000114733,0.413300246,0.413185513,0.45
0.003179218,0.416334242,0.419513459,0.44
-0.013952907,0.417916209,0.403963301,0.49
-0.011546052,0.431563735,0.420017683,0.46
0.00037575,0.432133973,0.432509723,0.44
-0.028199309,0.433197558,0.404998249,0.46
-0.037264364,0.432473898,0.395209534,0.46
-0.01680176,0.433608204,0.416806445,0.47
-0.036792107,0.439100116,0.402308009,0.46
-0.036173687,0.427646667,0.39147298,0.45
-0.016862791,0.428476691,0.4116139,0.47
0.002205804,0.429743767,0.431949571,0.47
-0.008882142,0.430965066,0.422082924,0.48
0.039959129,0.432814062,0.472773191,0.51
0.008815376,0.445534348,0.454349724,0.54
-0.012227644,0.464580745,0.4523531,0.54
0.006915828,0.479864478,0.486780306,0.54
0.00632547,0.486315817,0.492641287,0.52
0.016040682,0.487488091,0.503528773,0.52
-0.009575702,0.506888866,0.497313165,0.53
-0.021936763,0.508805096,0.486868333,0.52
-0.003939986,0.50680691,0.502866924,0.53
-0.005599133,0.509310067,0.503710933,0.56
0.003072033,0.517837465,0.520909498,0.58
0.032059749,0.531786263,0.563846012,0.57
0.061350253,0.541132689,0.602482942,0.56
0.060929782,0.541074574,0.602004356,0.55
0.060784573,0.539744318,0.600528891,0.55
0.040900864,0.538150668,0.579051532,0.58
-0.003059737,0.508281946,0.50522221,0.59
0.003212542,0.51797843,0.521190971,0.61
-0.010069718,0.530129731,0.520060013,0.59
-0.002879632,0.53154546,0.528665829,0.61
0.024802832,0.540484428,0.56528726,0.61
0.042970292,0.544177651,0.587147943,0.61
0.031608515,0.548744202,0.580352716,0.61
0.020703267,0.550700665,0.571403931,0.62
0.010240315,0.55234158,0.562581896,0.6
0.010205426,0.552438021,0.562643447,0.61
0.001637683,0.621204793,0.622842477,0.59
0.003900748,0.619318128,0.623218876,0.6
0.016209098,0.617743373,0.633952471,0.59
-0.011014032,0.620333433,0.609319402,0.57
0.002633145,0.612082064,0.614715209,0.57
-0.002571812,0.608089685,0.605517873,0.57
-0.006542751,0.606287122,0.599744371,0.58
-0.009302163,0.60402441,0.594722248,0.56
-0.000909353,0.596822441,0.595913088,0.56
-0.021428762,0.593702495,0.572273733,0.56
-0.003036439,0.595162451,0.592126012,0.56
-0.024586844,0.591215432,0.566628588,0.54
-0.015909874,0.58526814,0.569358266,0.54
-0.027009031,0.580554962,0.553545931,0.54
-0.047887817,0.576091468,0.528203651,0.55
-0.048549732,0.578722179,0.530172447,0.56
-0.048998278,0.57928735,0.530289072,0.56
-0.039236956,0.578861177,0.539624221,0.56
-0.059269267,0.581373096,0.522103828,0.59
-0.059098714,0.589322269,0.530223555,0.57
-0.074813651,0.572984278,0.498170628,0.59
-0.07570773,0.579686761,0.50397903,0.58
-0.096456086,0.581595838,0.485139752,0.59
-0.097060415,0.587239265,0.49017885,0.58
-0.097522417,0.586616099,0.489093682,0.57
-0.087843791,0.586037576,0.498193785,0.57
-0.078026235,0.583538294,0.505512059,0.55
-0.078071448,0.579570353,0.501498905,0.53
-0.077981129,0.574539959,0.496558831,0.52
-0.047756976,0.56686157,0.519104594,0.53
0.011364241,0.607103169,0.61846741,0.51
0.031939401,0.601973534,0.633912934,0.52
0.022360706,0.60209775,0.624458456,0.53
0.032649802,0.594709873,0.627359675,0.53
0.022831395,0.592289925,0.615121319,0.53
0.012922402,0.596028745,0.608951147,0.53
0.01293023,0.582666934,0.595597163,0.55
-0.007140918,0.588632226,0.581491308,0.55
-0.02728716,0.589629829,0.562342669,0.59
-0.037504614,0.604202747,0.566698133,0.59
-0.020440371,0.51723063,0.496790259,0.58
-0.040212518,0.52294004,0.482727522,0.58
-0.030059498,0.526416898,0.496357399,0.56
-0.019978547,0.524341404,0.504362857,0.57
-0.019966897,0.524614811,0.504647914,0.57
-0.020021784,0.525228202,0.505206419,0.58
-0.020140439,0.529586256,0.509445816,0.58
-0.000320099,0.533327579,0.53300748,0.57
-0.000557997,0.5342502,0.533692203,0.57
0.039148634,0.535115361,0.574263995,0.57
0.043721261,0.561931014,0.605652276,0.58
0.033939135,0.563290417,0.597229552,0.57
0.034137486,0.56217289,0.596310375,0.59
0.014315824,0.566283524,0.580599348,0.61
0.024473227,0.57522583,0.599699057,0.6
0.024608773,0.582558215,0.607166988,0.63
0.03472154,0.588806868,0.623528407,0.64
0.034810604,0.597653687,0.632464291,0.66
0.024875044,0.61009115,0.634966194,0.65
0.024913938,0.620576739,0.645490677,0.64
-0.024729415,0.609453738,0.584724323,0.65
-0.017166042,0.608220637,0.591054595,0.64
-0.029301538,0.610138297,0.580836759,0.66
-0.011141083,0.612977445,0.601836362,0.66
0.007310142,0.614118457,0.621428599,0.66
-0.003953044,0.618631363,0.614678319,0.64
0.02506418,0.615704298,0.640768478,0.64
0.034356633,0.605808735,0.640165368,0.62
0.053919134,0.603636503,0.657555637,0.61
0.043746503,0.601322472,0.645068975,0.61
0.006973169,0.579824746,0.586797915,0.61
0.014630453,0.575247109,0.589877562,0.6
0.00262137,0.572940409,0.575561779,0.6
0.02093768,0.566233635,0.587171315,0.6
0.019571142,0.560159922,0.579731064,0.59
0.018513515,0.551795959,0.570309475,0.6
-0.002243441,0.549291432,0.547047991,0.59
-0.002707968,0.539412796,0.536704829,0.59
-0.022888305,0.538026512,0.515138207,0.56
-0.032792694,0.532447517,0.499654823,0.56
-0.04776107,0.565378249,0.517617179,0.55
-0.048986822,0.560998142,0.512011319,0.55
-0.060021817,0.555399954,0.495378138,0.54
-0.060869375,0.553153455,0.49228408,0.55
-0.061532821,0.548888206,0.487355386,0.54
-0.072015476,0.54439497,0.472379494,0.55
-0.062320662,0.543504179,0.481183516,0.55
-0.072451704,0.539617538,0.467165835,0.53
-0.072411922,0.534070969,0.461659047,0.51
-0.102204639,0.527072549,0.42486791,0.54
-0.009471364,0.542930782,0.533459418,0.55
-0.015626426,0.545165718,0.529539291,0.57
-0.012018133,0.5540362,0.542018067,0.58
-0.018719183,0.562333524,0.543614341,0.58
-0.005788073,0.568018973,0.562230899,0.58
-0.013278299,0.572930813,0.559652514,0.57
-0.001243356,0.572956979,0.571713623,0.57
0.000273551,0.573213875,0.573487426,0.57
-0.018729624,0.573652625,0.554923001,0.56
-0.038244637,0.572208941,0.533964304,0.58
0.029829265,0.602200329,0.632029594,0.58
0.043429751,0.604050577,0.647480328,0.59
0.066541215,0.609073043,0.675614258,0.58
0.079172274,0.608509541,0.687681815,0.58
0.081331546,0.608437359,0.689768905,0.56
0.08302765,0.60471189,0.68773954,0.59
0.074269202,0.607780576,0.682049778,0.63
0.075064823,0.620045125,0.695109949,0.63
0.07542313,0.632936358,0.708359488,0.64
0.06535274,0.644215584,0.709568324,0.63
-0.001820988,0.654586732,0.652765745,0.63
-0.003438739,0.657671511,0.654232773,0.62
0.005312913,0.6567747,0.662087612,0.61
-0.005608072,0.656153858,0.650545786,0.6
-0.006255775,0.653259158,0.647003383,0.58
-0.026652804,0.648331881,0.621679077,0.57
0.003187428,0.644362211,0.64754964,0.57
0.043251509,0.638150573,0.681402082,0.57
0.043526026,0.633261263,0.676787289,0.55
0.053997565,0.625886917,0.679884482,0.55
0.039954707,0.585716844,0.62567155,0.54
0.039847402,0.576942265,0.616789668,0.54
0.029855881,0.569859803,0.599715684,0.54
0.019974482,0.56166625,0.581640732,0.54
0.010197544,0.556862831,0.567060375,0.55
-0.009480592,0.554734468,0.545253877,0.54
-0.019065586,0.553517163,0.534451577,0.55
-0.018563099,0.552992523,0.534429424,0.54
-0.017978792,0.547068477,0.529089685,0.56
-0.037318324,0.550751328,0.513433005,0.54
-0.030563247,0.487236708,0.456673462,0.54
-0.038841025,0.487697959,0.448856934,0.54
-0.037289599,0.486591965,0.449302366,0.54
-0.035948945,0.485989779,0.450040835,0.54
-0.034819876,0.487676412,0.452856536,0.53
-0.023893417,0.485770434,0.461877017,0.57
-0.033160592,0.491815329,0.458654737,0.56
-0.022612424,0.493577987,0.470965563,0.57
-0.032239937,0.499346375,0.467106438,0.56
-0.012034156,0.497432947,0.485398791,0.56
0.00023695,0.572035134,0.572272084,0.58
-0.000695887,0.577080727,0.576384839,0.58
-0.001773043,0.582910657,0.581137614,0.58
-0.002839724,0.58635813,0.583518406,0.61
-0.003823458,0.595901906,0.592078449,0.63
-0.014711131,0.609892726,0.595181595,0.62
0.024500031,0.619522393,0.644022424,0.64
0.0138128,0.627880573,0.641693374,0.65
0.02322995,0.637616456,0.660846406,0.65
0.012754253,0.647314072,0.660068325,0.65
-0.019560897,0.635027945,0.615467048,0.65
-0.004360134,0.638967931,0.634607797,0.61
-0.008943372,0.635077119,0.626133747,0.61
-0.013228661,0.631081164,0.617852503,0.59
0.012865946,0.626834929,0.639700875,0.57
0.029422401,0.618435144,0.647857545,0.55
0.016522652,0.61110431,0.627626961,0.57
0.034248648,0.605535746,0.639784393,0.57
0.042682338,0.600647092,0.64332943,0.61
0.041882978,0.603524268,0.645407246,0.62
-0.014279121,0.568333685,0.554054564,0.67
-0.022291585,0.580767155,0.55847557,0.67
-0.069513335,0.592545927,0.523032592,0.69
-0.075868242,0.607849598,0.531981356,0.69
-0.101286693,0.618420541,0.517133848,0.69
-0.125726868,0.62740624,0.501679371,0.69
-0.149160367,0.63370955,0.484549183,0.69
-0.131564045,0.639021575,0.507457531,0.67
-0.132937632,0.637311697,0.504374065,0.69
-0.093319474,0.639764249,0.546444776,0.7
0.002477718,0.631671309,0.634149027,0.72
0.052781562,0.638389587,0.691171149,0.76
0.053116094,0.657284558,0.710400652,0.75
0.073480682,0.666523814,0.740004496,0.77
0.073874691,0.683494806,0.757369497,0.77
0.074297488,0.691983879,0.766281367,0.79
0.07474844,0.703404665,0.778153105,0.79
0.075226914,0.714401007,0.789627921,0.8
0.055732275,0.725357234,0.78108951,0.76
0.076263891,0.723131299,0.79939519,0.73
0.02515935,0.698622346,0.723781696,0.72
0.039343431,0.688744307,0.728087738,0.73
0.07383121,0.686625361,0.760456571,0.73
0.05872519,0.685097396,0.743822586,0.73
0.074127875,0.684139431,0.758267305,0.73
0.070141767,0.682033956,0.752175723,0.76
0.086869371,0.683951855,0.770821225,0.77
0.084413188,0.684544265,0.768957453,0.78
0.092871684,0.686954916,0.779826599,0.78
0.05230214,0.690084815,0.742386955,0.76
-0.015412941,0.759790897,0.744377957,0.78
-0.023535414,0.764994562,0.741459148,0.84
-0.011565279,0.78388387,0.772318591,0.84
-0.00959822,0.801917493,0.792319274,0.84
-0.00772992,0.813320279,0.805590359,0.84
-0.006056064,0.820755243,0.81469918,0.86
0.025327666,0.8288427,0.854170365,0.84
0.036325584,0.833548903,0.869874487,0.8
0.046844919,0.82919693,0.876041849,0.79
0.046832126,0.815705776,0.862537902,0.77
0.053326721,0.793349087,0.846675808,0.78
0.031090927,0.791252315,0.822343242,0.79
-0.010556515,0.787801862,0.777245347,0.8
-0.021565468,0.787457705,0.765892237,0.79
