high_freq,low_freq,predict,label
-0.08659611,0.568786323,0.482190214,0.55
-0.076733331,0.498573452,0.421840121,0.58
-0.066719607,0.521139979,0.454420373,0.59
-0.03769485,0.615505934,0.577811083,0.59
-0.027682539,0.602591932,0.574909393,0.58
-0.024854534,0.597462833,0.572608299,0.59
-0.03491241,0.602297425,0.567385015,0.61
-0.028263123,0.641417086,0.613153963,0.59
-0.008625007,0.632439435,0.623814428,0.6
-0.025074939,0.543611705,0.518536766,0.59
-0.017419222,0.660052478,0.642633256,0.58
0.141372495,0.647713006,0.789085501,0.57
0.134869726,0.554133236,0.689002962,0.57
0.128498016,0.591767371,0.720265387,0.56
0.13177003,0.627471745,0.759241775,0.58
0.126426814,0.619495094,0.745921908,0.57
0.149608516,0.556380212,0.705988729,0.57
0.14310656,0.55475688,0.69786344,0.57
-0.010047284,0.603674412,0.593627127,0.57
-0.114041156,0.62022841,0.506187254,0.58
0.070044331,0.549943566,0.619987897,0.57
-0.028000455,0.658625185,0.63062473,0.59
-0.03847907,0.57936722,0.54088815,0.59
-0.006473321,0.608976007,0.602502685,0.58
-0.004752483,0.582164288,0.577411805,0.57
-0.017096287,0.521225095,0.504128808,0.57
-0.026643447,0.620102882,0.593459436,0.55
-0.011705141,0.545217693,0.533512552,0.56
-0.05362897,0.671369493,0.617740523,0.56
-0.032499202,0.529988527,0.497489326,0.55
-0.032537512,0.647072792,0.61453528,0.53
-0.043096201,0.628433645,0.585337444,0.54
-0.063121836,0.604257584,0.541135747,0.52
-0.027031688,0.555370152,0.528338464,0.53
-0.05422984,0.576135159,0.521905318,0.53
-0.049630069,0.562335789,0.512705721,0.52
-0.065111154,0.533317029,0.468205875,0.52
-0.069863083,0.54725796,0.477394877,0.52
-0.073540078,0.576891601,0.503351523,0.53
-0.073342408,0.521007717,0.447665308,0.53
-0.063558552,0.577891946,0.514333393,0.55
-0.061347196,0.548595548,0.487248352,0.56
-0.044102664,0.59766084,0.553558176,0.55
-0.033768322,0.516772568,0.483004246,0.55
-0.043407379,0.541953564,0.498546185,0.53
-0.043058127,0.557672441,0.514614314,0.51
-0.062855645,0.526149869,0.463294224,0.51
-0.082605683,0.512441218,0.429835535,0.5
-0.08379389,0.5337919,0.44999801,0.49
-0.060995243,0.505562127,0.444566884,0.49
-0.106361848,0.488154769,0.381792921,0.5
-0.056390368,0.495417237,0.439026869,0.49
-0.084496019,0.528035998,0.443539979,0.47
-0.097689889,0.52061975,0.422929861,0.48
-0.119060279,0.535933852,0.416873573,0.48
-0.150317382,0.471736729,0.321419347,0.49
-0.10819686,0.516008854,0.407811994,0.49
-0.098114558,0.450094968,0.35198041,0.47
-0.098032576,0.419108182,0.321075607,0.47
-0.12278187,0.470692068,0.347910198,0.45
-0.122687004,0.536774337,0.414087333,0.45
-0.068517427,0.529279828,0.460762401,0.46
-0.137512118,0.485087931,0.347575813,0.43
-0.056896442,0.517334104,0.460437661,0.42
-0.07951823,0.431734681,0.352216451,0.44
-0.095948297,0.493400574,0.397452276,0.42
-0.15420454,0.489843935,0.335639394,0.41
-0.173926203,0.420107722,0.246181519,0.43
-0.103586571,0.518794358,0.415207787,0.45
-0.08288711,0.490947872,0.408060763,0.44
-0.062342991,0.482813179,0.420470189,0.49
-0.071746744,0.509255648,0.437508903,0.46
-0.104016418,0.504321158,0.40030474,0.44
-0.133784765,0.489537925,0.35575316,0.46
-0.153658664,0.539345741,0.385687077,0.46
-0.126647761,0.461559772,0.334912012,0.47
0.008855033,0.490177035,0.499032068,0.46
0.014229225,0.457155198,0.471384423,0.45
0.021080915,0.454774916,0.475855831,0.47
-0.005782487,0.466455966,0.460673479,0.47
0.014769091,0.524891078,0.53966017,0.48
0.014807891,0.470230639,0.48503853,0.51
0.029402954,0.510884702,0.540287657,0.54
0.058983194,0.423341095,0.482324289,0.54
0.0884176,0.448515862,0.536933463,0.54
0.086817571,0.583091855,0.669909426,0.52
0.086089133,0.503997207,0.59008634,0.52
0.066119486,0.525725245,0.591844731,0.53
0.065148836,0.488022774,0.553171611,0.52
0.075683976,0.563057482,0.638741458,0.53
0.032654648,0.510651112,0.543305759,0.56
0.040765325,0.557432353,0.598197679,0.58
0.068917457,0.51812917,0.587046627,0.57
0.086582332,0.557062626,0.643644958,0.56
0.074573121,0.555254638,0.62982776,0.55
0.061744833,0.561903179,0.623648012,0.55
0.049104572,0.573083997,0.622188569,0.58
0.046106803,0.535124898,0.581231701,0.59
0.116814802,0.51028198,0.627096782,0.61
0.125676053,0.60422039,0.729896443,0.59
0.144107908,0.68802309,0.832130999,0.61
0.055648263,0.628014386,0.683662649,0.61
0.158649315,0.60339129,0.762040605,0.61
0.159396879,0.575929224,0.735326103,0.61
0.116544749,0.57091558,0.687460329,0.62
0.130780337,0.584964395,0.715744732,0.6
0.148175147,0.577894509,0.726069655,0.61
0.17233592,0.565697789,0.738033709,0.59
0.044104317,0.623291492,0.667395809,0.6
0.079302989,0.603226602,0.682529591,0.59
0.088899569,0.62826097,0.71716054,0.57
0.077522058,0.574588954,0.652111013,0.57
0.05610354,0.578652382,0.634755921,0.57
0.055303269,0.62638104,0.681684308,0.58
0.103648023,0.610579073,0.714227096,0.56
0.000116654,0.660778105,0.66089476,0.56
0.060356793,0.610764861,0.671121654,0.56
0.065667378,0.60667938,0.672346758,0.56
0.074320011,0.652883112,0.727203123,0.54
-0.00568792,0.62637943,0.620691511,0.54
-0.022098409,0.602923155,0.580824746,0.54
-0.014362208,0.626559496,0.612197288,0.55
0.068180241,0.502273619,0.57045386,0.56
0.065254516,0.519485831,0.584740347,0.56
0.025770281,0.622877777,0.648648057,0.56
0.025878226,0.585950017,0.611828242,0.59
-0.000248743,0.573694825,0.573446082,0.57
0.097750368,0.627540171,0.725290539,0.59
0.026488486,0.625298321,0.651786807,0.58
-0.066504948,0.561936975,0.495432026,0.59
-0.039971393,0.561725497,0.521754104,0.58
0.094237778,0.557537615,0.651775393,0.57
0.005970335,0.551200867,0.557171202,0.57
0.018371881,0.620765984,0.639137865,0.55
0.021617958,0.592729151,0.61434711,0.53
-0.01202255,0.585407853,0.573385303,0.52
-0.0325507,0.580174029,0.547623328,0.53
-0.042073361,0.580613792,0.538540431,0.51
-0.031304812,0.53258568,0.501280868,0.52
-0.052849855,0.52392298,0.471073125,0.53
-0.042210113,0.509025037,0.466814925,0.53
-0.03395319,0.537043035,0.503089845,0.53
-0.033937428,0.512873232,0.478935804,0.53
-0.032938398,0.570845723,0.537907325,0.55
-0.03183464,0.583035111,0.551200472,0.55
-0.013012227,0.48327449,0.470262262,0.59
-0.011257522,0.521702707,0.510445185,0.59
0.030298895,0.637738585,0.668037481,0.58
0.026711773,0.694540799,0.721252571,0.58
0.025416707,0.616553068,0.641969776,0.56
0.015380343,0.59852016,0.613900502,0.57
-0.015937175,0.629625797,0.613688622,0.57
-0.006051291,0.487943143,0.481891852,0.58
0.001077068,0.567358077,0.568435144,0.58
0.011439284,0.556277215,0.5677165,0.57
0.012338943,0.558022559,0.570361501,0.57
-0.007200276,0.584607422,0.577407146,0.57
-0.005021624,0.589793742,0.584772118,0.58
0.016792716,0.493204504,0.50999722,0.57
0.032480421,0.619603932,0.652084353,0.59
-0.003524898,0.585456729,0.581931831,0.61
0.03851045,0.596043527,0.634553977,0.6
0.056827884,0.582933247,0.639761131,0.63
0.007477494,0.54903686,0.556514354,0.64
0.037315382,0.60804379,0.645359172,0.66
0.064142216,0.566646993,0.630789209,0.65
0.083400376,0.641847193,0.725247569,0.64
0.030968094,0.700352967,0.731321061,0.65
0.060123194,0.66073209,0.720855284,0.64
0.029838911,0.688207686,0.718046597,0.66
0.021062928,0.607532918,0.628595847,0.66
0.039015791,0.679842412,0.718858204,0.66
0.039188103,0.71630317,0.755491272,0.64
0.054989354,0.676709473,0.731698827,0.64
0.034419523,0.628145754,0.662565277,0.62
0.042362252,0.598106861,0.640469113,0.61
0.046294697,0.606758714,0.653053411,0.61
0.011528809,0.673737526,0.685266335,0.61
0.035456387,0.674773037,0.710229424,0.6
0.036072716,0.647168994,0.683241709,0.6
0.025852522,0.605080903,0.630933425,0.6
0.007109552,0.606101036,0.613210588,0.59
0.026017943,0.637816787,0.66383473,0.6
0.015891484,0.66123569,0.677127174,0.59
0.025667702,0.653703094,0.679370796,0.59
-0.047065173,0.61999011,0.572924938,0.56
-0.026184806,0.674952269,0.648767463,0.56
-0.059310469,0.698547721,0.639237252,0.55
-0.057440576,0.529557049,0.472116473,0.55
-0.078263513,0.606528401,0.528264888,0.54
-0.018074633,0.560260534,0.542185901,0.55
-0.065479026,0.562960625,0.497481599,0.54
-0.075901062,0.620466352,0.544565289,0.55
-0.05736166,0.580870032,0.523508373,0.55
-0.039658401,0.710794568,0.671136167,0.53
-0.0394029,0.561587811,0.522184911,0.51
-0.066674956,0.651890755,0.585215798,0.54
-0.086389629,0.558699787,0.472310157,0.55
-0.056236362,0.570545733,0.514309371,0.57
-0.046000938,0.527904212,0.481903275,0.58
-0.025724623,0.619276047,0.593551423,0.58
-0.01787287,0.588283837,0.570410967,0.58
0.000661847,0.508920491,0.509582338,0.57
0.006377038,0.485125035,0.491502073,0.57
-0.03933151,0.664467037,0.625135527,0.57
-0.040984827,0.549788713,0.508803886,0.56
0.002975426,0.571494281,0.574469707,0.58
-0.004282141,0.536948323,0.532666182,0.58
-0.020920725,0.552290976,0.531370251,0.59
0.03751163,0.562710047,0.600221677,0.58
-0.038862162,0.612451613,0.573589451,0.58
-0.0091126,0.578221917,0.569109317,0.56
-0.021821951,0.639202237,0.617380286,0.59
-0.028609549,0.558920443,0.530310894,0.63
-0.001583299,0.61629051,0.614707211,0.63
0.046948565,0.607392967,0.654341532,0.64
0.083596218,0.603680193,0.687276411,0.63
0.094646315,0.633102894,0.727749208,0.63
0.087697863,0.666616321,0.754314183,0.62
0.030865396,0.709440947,0.740306343,0.61
0.076271923,0.681429565,0.757701488,0.6
0.029136605,0.766088784,0.795225388,0.58
0.019105577,0.566582263,0.585687839,0.57
-0.000700566,0.593026638,0.592326072,0.57
-0.003818624,0.568922818,0.565104194,0.57
-0.003737517,0.541147292,0.537409774,0.55
0.02955311,0.636613607,0.666166718,0.55
-0.029768667,0.574135542,0.544366875,0.54
-0.074822157,0.562052548,0.487230391,0.54
-0.039909405,0.573545814,0.533636408,0.54
-0.088419911,0.564206362,0.47578645,0.54
-0.08492856,0.577435315,0.492506755,0.55
-0.080593144,0.629762769,0.549169625,0.54
-0.065117166,0.577198565,0.512081399,0.55
-0.074659931,0.605316341,0.53065641,0.54
-0.013972236,0.550810754,0.536838518,0.56
0.003705054,0.625474095,0.629179149,0.54
0.000252557,0.59866178,0.598914337,0.54
-0.033002548,0.547384679,0.514382131,0.54
-0.0802597,0.595817685,0.515557985,0.54
-0.07327424,0.649017334,0.575743094,0.54
-0.027895433,0.475064129,0.447168695,0.53
-0.035457246,0.602018893,0.566561647,0.57
-0.061380931,0.607478499,0.546097568,0.56
-0.00732926,0.533546746,0.526217486,0.57
-0.016057281,0.525999367,0.509942086,0.56
0.034240426,0.573292732,0.607533158,0.56
-0.018502495,0.534267068,0.515764573,0.58
-0.018686303,0.545368195,0.526681891,0.58
0.001333769,0.496596277,0.497930046,0.58
0.001103108,0.538820326,0.539923435,0.61
0.002289048,0.554264367,0.556553415,0.63
0.033872551,0.609599352,0.643471903,0.62
0.049972426,0.572174072,0.622146498,0.64
0.043958632,0.752638102,0.796596734,0.65
0.063749938,0.604871273,0.668621211,0.65
0.073509843,0.585451543,0.658961386,0.65
0.071695529,0.66115737,0.732852898,0.65
0.073077705,0.651489854,0.724567559,0.61
0.072854382,0.600625277,0.673479658,0.61
0.032540402,0.648311913,0.680852315,0.59
0.027904756,0.636684299,0.664589055,0.57
0.012374454,0.614749789,0.627124243,0.55
-0.008160108,0.608757436,0.600597328,0.57
-0.028502534,0.590556681,0.562054147,0.57
-0.001116082,0.605370462,0.60425438,0.61
-0.012153756,0.501396894,0.489243139,0.62
0.030875924,0.742550611,0.773426535,0.67
0.043355551,0.624872804,0.668228355,0.67
0.09757468,0.599759281,0.69733396,0.69
0.1012625,0.660588205,0.761850705,0.69
0.12227428,0.684235811,0.806510091,0.69
0.122230406,0.644858181,0.767088588,0.69
0.11724933,0.705212593,0.822461923,0.69
0.125759149,0.678192675,0.803951824,0.67
0.071198972,0.695118725,0.766317697,0.69
0.009508239,0.633474171,0.64298241,0.7
0.029419828,0.660679758,0.690099586,0.72
0.05140315,0.638886988,0.690290138,0.76
0.073025098,0.712037802,0.785062899,0.75
0.189936399,0.674595058,0.864531457,0.77
0.105211498,0.704054594,0.809266092,0.77
0.194419066,0.748426557,0.942845623,0.79
0.195935211,0.720294297,0.916229507,0.79
0.174999869,0.667210281,0.84221015,0.8
0.300411546,0.78967905,1.090090597,0.76
0.182565013,0.712611258,0.895176271,0.73
0.13929074,0.780029237,0.919319977,0.72
0.154209386,0.744523466,0.898732851,0.73
0.147623124,0.764897645,0.912520768,0.73
0.159727592,0.758424461,0.918152053,0.73
0.155904056,0.780905008,0.936809064,0.73
0.149863916,0.77863574,0.928499656,0.76
0.149614197,0.743990064,0.89360426,0.77
0.179385534,0.724707484,0.904093019,0.78
0.189118117,0.714111447,0.903229565,0.78
0.191378093,0.785826981,0.977205074,0.76
0.091108006,0.760813415,0.851921421,0.78
0.071307419,0.677917063,0.749224482,0.84
0.004124324,0.764520049,0.768644373,0.84
0.139300531,0.844826102,0.984126633,0.84
0.138467327,0.86084342,0.999310747,0.84
0.132558671,0.875600457,1.008159129,0.86
0.129925667,0.841380656,0.971306323,0.84
0.083601884,0.878518105,0.962119989,0.8
0.066356132,0.841236413,0.907592545,0.79
0.067873913,0.773166895,0.841040808,0.77
0.055982727,0.816437781,0.872420508,0.78
0.033238662,0.789542615,0.822781278,0.79
0.080920527,0.8009727,0.881893227,0.8
0.090789068,0.791439593,0.882228661,0.79
